Wavelength_nm,Response,ExcelInterp,CSVIntensityNorm,ShiftApplied,WL_Min_Filter
598.290772,1.6121509,0.41275866,0.66542923,2.374402,403.00
598.519165,1.6397872,0.41195527,0.67551897,2.374402,403.00
598.747559,1.6243218,0.41119092,0.66790637,2.374402,403.00
598.975952,1.6326855,0.41044138,0.67012168,2.374402,403.00
599.204346,1.6154825,0.40968844,0.6618445,2.374402,403.00
599.432800,1.618511,0.40893428,0.66186462,2.374402,403.00
599.661194,1.630618,0.40817053,0.66557021,2.374402,403.00
599.889648,1.6242252,0.40748321,0.6618445,2.374402,403.00
600.118103,1.6316125,0.40677385,0.66369729,2.374402,403.00
600.346558,1.6382276,0.40605329,0.6652077,2.374402,403.00
600.575012,1.6111006,0.40529013,0.65296315,2.374402,403.00
600.803528,1.6351145,0.40451086,0.66142156,2.374402,403.00
601.031982,1.6372862,0.4036914,0.66095837,2.374402,403.00
601.260498,1.6340733,0.40284601,0.65827989,2.374402,403.00
601.489014,1.6317338,0.40204124,0.65602427,2.374402,403.00
601.717590,1.6303085,0.40118215,0.65405068,2.374402,403.00
601.946167,1.6390231,0.40020407,0.65594372,2.374402,403.00
602.174683,1.6433893,0.39923884,0.65610482,2.374402,403.00
602.403259,1.6339793,0.39829652,0.65080828,2.374402,403.00
602.631836,1.6208641,0.39733212,0.64402138,2.374402,403.00
602.860413,1.6413779,0.39624351,0.65038533,2.374402,403.00
603.088989,1.6400346,0.3952173,0.64817003,2.374402,403.00
603.317627,1.6407802,0.3942767,0.64692139,2.374402,403.00
603.546265,1.6458823,0.39331145,0.64734434,2.374402,403.00
603.774841,1.6411684,0.39230597,0.64384016,2.374402,403.00
604.003479,1.6371219,0.39146732,0.64087971,2.374402,403.00
604.232178,1.634517,0.39066193,0.63854354,2.374402,403.00
604.460815,1.6345403,0.38978157,0.63711369,2.374402,403.00
604.689453,1.6429363,0.3888561,0.63886581,2.374402,403.00
604.918152,1.6414809,0.38793719,0.63679149,2.374402,403.00
605.146851,1.64497,0.38701636,0.63663031,2.374402,403.00
605.375549,1.6433399,0.38601549,0.63435465,2.374402,403.00
605.604248,1.6292704,0.38493611,0.627165,2.374402,403.00
605.833008,1.6472494,0.38384008,0.63228032,2.374402,403.00
606.061707,1.6532512,0.38272677,0.6327435,2.374402,403.00
606.290466,1.6246102,0.38159001,0.61993504,2.374402,403.00
606.519226,1.6575078,0.38046812,0.63062887,2.374402,403.00
606.747986,1.6299108,0.37941,0.61840444,2.374402,403.00
606.976807,1.6396264,0.37829182,0.62025724,2.374402,403.00
607.205566,1.6438178,0.37732723,0.62025724,2.374402,403.00
607.434387,1.6505043,0.37620128,0.62092183,2.374402,403.00
607.663208,1.6559225,0.37507982,0.62110312,2.374402,403.00
607.892029,1.65292,0.37400668,0.6182031,2.374402,403.00
608.120850,1.6315064,0.37301516,0.60857662,2.374402,403.00
608.349670,1.6326658,0.37203483,0.60740853,2.374402,403.00
608.578552,1.6421361,0.37096851,0.60918078,2.374402,403.00
608.807434,1.6492852,0.36992216,0.61010714,2.374402,403.00
609.036255,1.6423854,0.36886439,0.60581751,2.374402,403.00
609.265198,1.6203191,0.36778511,0.59592925,2.374402,403.00
609.494080,1.6513778,0.36662409,0.60543488,2.374402,403.00
609.722961,1.6416885,0.36550028,0.60003759,2.374402,403.00
609.951904,1.6344385,0.36441078,0.59560701,2.374402,403.00
610.180847,1.6436873,0.36332824,0.597198,2.374402,403.00
610.409790,1.6475241,0.3621276,0.59661396,2.374402,403.00
610.638733,1.6393527,0.36095972,0.59174029,2.374402,403.00
610.867676,1.6395757,0.35980514,0.58992777,2.374402,403.00
611.096680,1.6518134,0.35857815,0.59230421,2.374402,403.00
611.325623,1.6502937,0.35734633,0.58972639,2.374402,403.00
611.554627,1.6291584,0.35617224,0.580261,2.374402,403.00
611.783630,1.6376826,0.35512998,0.58159019,2.374402,403.00
612.012695,1.6336402,0.35401166,0.57832766,2.374402,403.00
612.241699,1.6451313,0.35278756,0.58038186,2.374402,403.00
612.470764,1.6302028,0.35162026,0.57321233,2.374402,403.00
612.699768,1.6416704,0.35046444,0.57534709,2.374402,403.00
612.928833,1.6562641,0.3492003,0.57836793,2.374402,403.00
613.157898,1.6390025,0.34808593,0.57051369,2.374402,403.00
613.387024,1.6304311,0.34688961,0.56557962,2.374402,403.00
613.616089,1.637758,0.34566974,0.56612339,2.374402,403.00
613.845215,1.6291899,0.34442202,0.56112889,2.374402,403.00
614.074341,1.6491574,0.34320711,0.56600253,2.374402,403.00
614.303467,1.6382635,0.34205956,0.56038371,2.374402,403.00
614.532593,1.6463909,0.34089699,0.56124971,2.374402,403.00
614.761719,1.6214304,0.33973578,0.55085793,2.374402,403.00
614.990906,1.6261463,0.33862671,0.55065655,2.374402,403.00
615.220032,1.6205731,0.3375295,0.54699124,2.374402,403.00
615.449219,1.617248,0.33628085,0.54384954,2.374402,403.00
615.678406,1.6243422,0.33506014,0.54425232,2.374402,403.00
615.907654,1.6262249,0.33390443,0.54300369,2.374402,403.00
616.136841,1.6064505,0.33269914,0.5344647,2.374402,403.00
616.366089,1.6132015,0.3313568,0.53454528,2.374402,403.00
616.595276,1.6103374,0.33007021,0.53152441,2.374402,403.00
616.824524,1.6184588,0.32874991,0.53206817,2.374402,403.00
617.053772,1.6243638,0.32745562,0.53190704,2.374402,403.00
617.283081,1.6193211,0.32617455,0.52818133,2.374402,403.00
617.512329,1.629931,0.32496567,0.52967161,2.374402,403.00
617.741638,1.6205281,0.32386863,0.52483821,2.374402,403.00
617.970947,1.6151908,0.32275685,0.52131388,2.374402,403.00
618.200256,1.6248068,0.32151602,0.52240141,2.374402,403.00
618.429565,1.6059823,0.3203815,0.51452701,2.374402,403.00
618.658875,1.6072344,0.31919212,0.51301657,2.374402,403.00
618.888245,1.611287,0.31793938,0.51229159,2.374402,403.00
619.117554,1.6159923,0.31663974,0.51168739,2.374402,403.00
619.346924,1.6207646,0.31532221,0.51106307,2.374402,403.00
619.576294,1.6126187,0.31409264,0.50651167,2.374402,403.00
619.805725,1.6158619,0.31286397,0.50554496,2.374402,403.00
620.035095,1.6213027,0.31156564,0.50514221,2.374402,403.00
620.264526,1.6131218,0.31024929,0.50046991,2.374402,403.00
620.493897,1.589647,0.30896517,0.49114554,2.374402,403.00
620.723328,1.6275442,0.30767329,0.50075187,2.374402,403.00
620.952759,1.6161742,0.30639858,0.49519349,2.374402,403.00
621.182251,1.6135538,0.30504895,0.49221288,2.374402,403.00
621.411682,1.5963158,0.30370037,0.4848017,2.374402,403.00
621.641174,1.5934354,0.30240411,0.48186141,2.374402,403.00
621.870666,1.5902653,0.30113266,0.4788808,2.374402,403.00
622.100159,1.6144285,0.2998939,0.48415727,2.374402,403.00
622.329651,1.6038298,0.29872393,0.47910234,2.374402,403.00
622.559143,1.5886715,0.29754301,0.4726981,2.374402,403.00
622.788696,1.6083483,0.2962694,0.4765044,2.374402,403.00
623.018188,1.5850313,0.2950372,0.46764321,2.374402,403.00
623.247742,1.5871864,0.29382454,0.4663543,2.374402,403.00
623.477295,1.5875798,0.29261004,0.46454178,2.374402,403.00
623.706848,1.5803083,0.29140767,0.46051395,2.374402,403.00
623.936462,1.5988642,0.29012919,0.46387719,2.374402,403.00
624.166016,1.6055811,0.28881511,0.46371609,2.374402,403.00
624.395630,1.5853759,0.28756721,0.45590212,2.374402,403.00
624.625244,1.5759571,0.28625726,0.45112915,2.374402,403.00
624.854858,1.5765401,0.28505281,0.44939718,2.374402,403.00
625.084473,1.5932216,0.28374939,0.45207567,2.374402,403.00
625.314148,1.5779332,0.28252933,0.44581242,2.374402,403.00
625.543762,1.5705,0.28137882,0.44190545,2.374402,403.00
625.773438,1.5822012,0.28013796,0.44323463,2.374402,403.00
626.003113,1.5620592,0.278851,0.43558177,2.374402,403.00
626.232788,1.5714097,0.27762746,0.43626648,2.374402,403.00
626.462524,1.5602756,0.27638175,0.4312317,2.374402,403.00
626.692200,1.5752717,0.27515698,0.43344701,2.374402,403.00
626.921936,1.5601572,0.27389851,0.42732474,2.374402,403.00
627.151611,1.5653002,0.27266407,0.42680113,2.374402,403.00
627.381348,1.5765972,0.27142564,0.4279289,2.374402,403.00
627.611145,1.5669158,0.27006945,0.42317609,2.374402,403.00
627.840881,1.5803523,0.26881821,0.42482747,2.374402,403.00
628.070679,1.5628806,0.26762258,0.41826214,2.374402,403.00
628.300415,1.558879,0.26638464,0.41526141,2.374402,403.00
628.530212,1.557304,0.265141,0.41290513,2.374402,403.00
628.760010,1.5574464,0.26382367,0.41089123,2.374402,403.00
628.989807,1.561336,0.26258601,0.40998499,2.374402,403.00
629.219666,1.5504894,0.26135757,0.40523214,2.374402,403.00
629.449463,1.5561413,0.26011067,0.40476896,2.374402,403.00
629.679321,1.5525416,0.25893662,0.40200989,2.374402,403.00
629.909180,1.5659187,0.25771491,0.4035606,2.374402,403.00
630.139038,1.5517957,0.25645254,0.39796194,2.374402,403.00
630.368897,1.5300142,0.25525957,0.39055076,2.374402,403.00
630.598816,1.5704838,0.25399074,0.39888834,2.374402,403.00
630.828674,1.5497357,0.25285588,0.39185979,2.374402,403.00
631.058594,1.5645563,0.25170925,0.39381329,2.374402,403.00
631.288513,1.5289897,0.25049129,0.3829986,2.374402,403.00
631.518433,1.5686707,0.24934153,0.39113476,2.374402,403.00
631.748413,1.5450734,0.24817052,0.38344166,2.374402,403.00
631.978332,1.5423398,0.24692593,0.38084369,2.374402,403.00
632.208313,1.5311074,0.2458174,0.37637283,2.374402,403.00
632.438293,1.5393935,0.24462504,0.37657421,2.374402,403.00
632.668335,1.5354614,0.24341526,0.37375474,2.374402,403.00
632.898315,1.5248138,0.24219613,0.36930401,2.374402,403.00
633.128296,1.5474189,0.24093563,0.37282834,2.374402,403.00
633.358337,1.5202409,0.23981154,0.36457131,2.374402,403.00
633.588318,1.5334205,0.23856466,0.36581995,2.374402,403.00
633.818359,1.5368659,0.23736153,0.36479284,2.374402,403.00
634.048401,1.5356098,0.23620487,0.36271852,2.374402,403.00
634.278442,1.5479581,0.23495814,0.36370535,2.374402,403.00
634.508545,1.5311529,0.23365681,0.35776429,2.374402,403.00
634.738586,1.5429909,0.23246456,0.35869069,2.374402,403.00
634.968689,1.5590381,0.23119563,0.36044278,2.374402,403.00
635.198791,1.5412968,0.23001535,0.35452192,2.374402,403.00
635.428894,1.5380656,0.22880946,0.35192395,2.374402,403.00
635.658997,1.5296939,0.22763925,0.34821836,2.374402,403.00
635.889160,1.5476074,0.22648781,0.35051421,2.374402,403.00
636.119263,1.5378556,0.22526562,0.34642599,2.374402,403.00
636.349426,1.5420885,0.22402042,0.34545932,2.374402,403.00
636.579590,1.5146101,0.22296546,0.33770575,2.374402,403.00
636.809753,1.5314992,0.22179535,0.3396794,2.374402,403.00
637.039917,1.5435473,0.22061212,0.34052525,2.374402,403.00
637.270142,1.5464398,0.21952228,0.33947799,2.374402,403.00
637.500305,1.5436649,0.21840353,0.33714186,2.374402,403.00
637.730530,1.5305571,0.21716866,0.33238905,2.374402,403.00
637.960754,1.526538,0.21594623,0.32965013,2.374402,403.00
638.190979,1.5303872,0.21477144,0.32868346,2.374402,403.00
638.421265,1.5262422,0.21356017,0.32594454,2.374402,403.00
638.651489,1.5421728,0.21233352,0.32745498,2.374402,403.00
638.881775,1.5435974,0.21115904,0.32594454,2.374402,403.00
639.112060,1.5079269,0.21005061,0.31674096,2.374402,403.00
639.342346,1.5177035,0.20890984,0.31706319,2.374402,403.00
639.572632,1.5180153,0.20777905,0.31541177,2.374402,403.00
639.802918,1.5437425,0.20662592,0.31897721,2.374402,403.00
640.033264,1.4981027,0.20554608,0.30792914,2.374402,403.00
640.263550,1.5153417,0.20443798,0.30979339,2.374402,403.00
640.493897,1.4779623,0.20335435,0.30055007,2.374402,403.00
640.724243,1.4793723,0.20241967,0.29945405,2.374402,403.00
640.954590,1.472864,0.20130485,0.29649467,2.374402,403.00
641.184998,1.4831052,0.20015783,0.29685513,2.374402,403.00
641.415344,1.4632771,0.19907236,0.29129801,2.374402,403.00
641.645752,1.4696833,0.19799306,0.29098709,2.374402,403.00
641.876160,1.4418236,0.19691396,0.28391519,2.374402,403.00
642.106567,1.4478144,0.19591165,0.28364371,2.374402,403.00
642.336975,1.4492491,0.19484566,0.2823799,2.374402,403.00
642.567444,1.4490441,0.19379218,0.28081342,2.374402,403.00
642.797852,1.4608456,0.19268701,0.28148597,2.374402,403.00
643.028320,1.4545897,0.1915071,0.27856426,2.374402,403.00
643.258789,1.4558481,0.19045504,0.2772736,2.374402,403.00
643.489258,1.4375194,0.18941969,0.27229447,2.374402,403.00
643.719727,1.4027118,0.18828072,0.26410359,2.374402,403.00
643.950256,1.4257724,0.18716739,0.2668581,2.374402,403.00
644.180725,1.4121695,0.18600049,0.26266421,2.374402,403.00
644.411255,1.4329484,0.18478024,0.26478055,2.374402,403.00
644.641785,1.432114,0.18370875,0.26309188,2.374402,403.00
644.872315,1.4093736,0.18259289,0.2573416,2.374402,403.00
645.102844,1.4119532,0.18151531,0.25629112,2.374402,403.00
645.333435,1.3987513,0.18043854,0.25238865,2.374402,403.00
645.563965,1.4061716,0.17939815,0.25226459,2.374402,403.00
645.794556,1.3727079,0.17833288,0.24479895,2.374402,403.00
646.025147,1.4148829,0.17735399,0.25093513,2.374402,403.00
646.255737,1.3743972,0.17633636,0.24235621,2.374402,403.00
646.486328,1.3857752,0.17539067,0.24305204,2.374402,403.00
646.716980,1.3782181,0.174438,0.24041361,2.374402,403.00
646.947632,1.3517213,0.17336658,0.2343433,2.374402,403.00
647.178223,1.3711271,0.17239034,0.23636906,2.374402,403.00
647.408875,1.3322475,0.17138678,0.22832961,2.374402,403.00
647.639587,1.3317436,0.17034341,0.22685375,2.374402,403.00
647.870239,1.3417061,0.16924434,0.22707616,2.374402,403.00
648.100891,1.3564575,0.16818153,0.2281311,2.374402,403.00
648.331604,1.3530965,0.16722477,0.22627125,2.374402,403.00
648.562317,1.3527978,0.16620257,0.22483848,2.374402,403.00
648.793030,1.355099,0.16522099,0.2238908,2.374402,403.00
649.023743,1.337557,0.1642172,0.21964985,2.374402,403.00
649.254456,1.3968305,0.16325911,0.2280453,2.374402,403.00
649.485291,1.347129,0.1623041,0.21864455,2.374402,403.00
649.716065,1.3558337,0.16130637,0.21870461,2.374402,403.00
649.946777,1.3604333,0.1604502,0.21828179,2.374402,403.00
650.177551,1.3337558,0.15952733,0.2127705,2.374402,403.00
650.408386,1.3445732,0.15861266,0.21326633,2.374402,403.00
650.639160,1.3440163,0.15769473,0.21194429,2.374402,403.00
650.869995,1.3545735,0.15676728,0.2123528,2.374402,403.00
651.100769,1.3219136,0.15582524,0.2059875,2.374402,403.00
651.331604,1.3192247,0.15496425,0.20443265,2.374402,403.00
651.562439,1.3267327,0.15402673,0.2043523,2.374402,403.00
651.793274,1.3195578,0.15317537,0.20212377,2.374402,403.00
652.024170,1.2967459,0.15225747,0.19743924,2.374402,403.00
652.255005,1.3159553,0.15138135,0.19921109,2.374402,403.00
652.485901,1.3490088,0.15058841,0.20314509,2.374402,403.00
652.716797,1.3253844,0.14964523,0.19833745,2.374402,403.00
652.947693,1.322918,0.14871369,0.19673602,2.374402,403.00
653.178589,1.3314837,0.14784961,0.19685935,2.374402,403.00
653.409485,1.3197537,0.14703278,0.19404706,2.374402,403.00
653.640442,1.3459314,0.14614092,0.19669566,2.374402,403.00
653.871399,1.2949678,0.14526546,0.1881141,2.374402,403.00
654.102356,1.3155454,0.14447445,0.1900627,2.374402,403.00
654.333313,1.3145417,0.14361986,0.1887943,2.374402,403.00
654.564270,1.3349228,0.14258071,0.19033424,2.374402,403.00
654.795227,1.3336413,0.14171711,0.18899979,2.374402,403.00
655.026245,1.2808562,0.14092534,0.18050509,2.374402,403.00
655.257263,1.2755149,0.14010907,0.1787112,2.374402,403.00
655.488281,1.3099733,0.13920647,0.18235676,2.374402,403.00
655.719299,1.3329582,0.1383084,0.18435932,2.374402,403.00
655.950317,1.3061618,0.13741915,0.17949164,2.374402,403.00
656.181335,1.3185633,0.13646711,0.17994052,2.374402,403.00
656.412415,1.3196891,0.13556971,0.17890987,2.374402,403.00
656.643494,1.3151976,0.1347626,0.17723944,2.374402,403.00
656.874573,1.3463156,0.13390864,0.18028329,2.374402,403.00
657.105652,1.3341954,0.13302828,0.17748571,2.374402,403.00
657.336731,1.3387105,0.13218295,0.17695471,2.374402,403.00
657.567810,1.3316544,0.13146299,0.17506327,2.374402,403.00
657.798950,1.3368804,0.13060906,0.1746087,2.374402,403.00
658.030090,1.3395578,0.12983557,0.17392225,2.374402,403.00
658.261231,1.3478071,0.12904559,0.17392857,2.374402,403.00
658.492371,1.3176411,0.12822057,0.16894869,2.374402,403.00
658.723511,1.3351857,0.12738847,0.17008726,2.374402,403.00
658.954651,1.3325882,0.12662483,0.16873876,2.374402,403.00
659.185852,1.3429553,0.12585728,0.1690207,2.374402,403.00
659.417053,1.3532188,0.1250069,0.16916168,2.374402,403.00
659.648254,1.3465954,0.12415611,0.16718805,2.374402,403.00
659.879456,1.3821233,0.12331059,0.17043044,2.374402,403.00
660.110657,1.360083,0.1225251,0.1666443,2.374402,403.00
660.341858,1.3662355,0.12173747,0.16632206,2.374402,403.00
660.573120,1.3704122,0.12101376,0.16583873,2.374402,403.00
660.804382,1.3905404,0.12024691,0.16720818,2.374402,403.00
661.035644,1.3896875,0.11948019,0.16604012,2.374402,403.00
661.266907,1.3955371,0.11871961,0.16567762,2.374402,403.00
661.498169,1.4173501,0.11804345,0.16730889,2.374402,403.00
661.729492,1.4104544,0.11727838,0.1654158,2.374402,403.00
661.960754,1.3715476,0.1165379,0.15983728,2.374402,403.00
662.192078,1.4002069,0.11584979,0.16221368,2.374402,403.00
662.423401,1.4094888,0.11517263,0.16233453,2.374402,403.00
662.654724,1.3879278,0.11449507,0.15891088,2.374402,403.00
662.886108,1.4056296,0.11378388,0.15993798,2.374402,403.00
663.117493,1.4049904,0.1130616,0.15885047,2.374402,403.00
663.348816,1.3883379,0.11232888,0.15595043,2.374402,403.00
663.580200,1.4112953,0.11155761,0.15744073,2.374402,403.00
663.811584,1.3979257,0.11083814,0.15494348,2.374402,403.00
664.042969,1.4262411,0.11020502,0.15717893,2.374402,403.00
664.274353,1.3959571,0.10953734,0.15290943,2.374402,403.00
664.505798,1.414351,0.10882474,0.15391638,2.374402,403.00
664.737244,1.3808502,0.10805215,0.14920383,2.374402,403.00
664.968628,1.3915437,0.10725076,0.14924412,2.374402,403.00
665.200073,1.3642493,0.10665077,0.14549824,2.374402,403.00
665.431519,1.3842203,0.10604319,0.14678714,2.374402,403.00
665.663025,1.3963397,0.10548337,0.14729063,2.374402,403.00
665.894470,1.4277022,0.10481661,0.1496469,2.374402,403.00
666.125977,1.3686408,0.10410137,0.14247738,2.374402,403.00
666.357422,1.3922106,0.10346727,0.14404823,2.374402,403.00
666.588928,1.345819,0.1028439,0.13840928,2.374402,403.00
666.820435,1.3836144,0.10229067,0.14153085,2.374402,403.00
667.052002,1.3674524,0.10179127,0.13919471,2.374402,403.00
667.283508,1.3872524,0.101253,0.14046347,2.374402,403.00
667.515076,1.4004922,0.10058339,0.14086626,2.374402,403.00
667.746643,1.3684778,0.099963734,0.13679815,2.374402,403.00
667.978210,1.3405711,0.099280493,0.13309256,2.374402,403.00
668.209778,1.355647,0.098770642,0.13389813,2.374402,403.00
668.441345,1.3567412,0.098215988,0.13325367,2.374402,403.00
668.672913,1.3480545,0.09753421,0.13148144,2.374402,403.00
668.904541,1.3356861,0.096884369,0.12940711,2.374402,403.00
669.136169,1.3721335,0.096248268,0.13206547,2.374402,403.00
669.367798,1.3861568,0.095594184,0.13250853,2.374402,403.00
669.599426,1.3768221,0.095116007,0.13095782,2.374402,403.00
669.831055,1.343747,0.094579644,0.12709112,2.374402,403.00
670.062683,1.3157656,0.093958369,0.12362718,2.374402,403.00
670.294373,1.3615126,0.093434281,0.12721195,2.374402,403.00
670.526062,1.3509754,0.092881028,0.12547999,2.374402,403.00
670.757752,1.3700598,0.092381,0.1265675,2.374402,403.00
670.989441,1.3287034,0.091800611,0.12197578,2.374402,403.00
671.221130,1.3731998,0.091348474,0.12543971,2.374402,403.00
671.452820,1.3958003,0.090879364,0.12684944,2.374402,403.00
671.684570,1.3445038,0.090272418,0.12137161,2.374402,403.00
671.916321,1.3500293,0.089664268,0.12104939,2.374402,403.00
672.148071,1.386031,0.089151521,0.12356677,2.374402,403.00
672.379822,1.339336,0.088605823,0.11867297,2.374402,403.00
672.611572,1.3608973,0.088015913,0.11978062,2.374402,403.00
672.843323,1.3500567,0.087424863,0.11802852,2.374402,403.00
673.075134,1.3762136,0.086933926,0.11963965,2.374402,403.00
673.306946,1.3587745,0.086404484,0.11740421,2.374402,403.00
673.538757,1.3305743,0.085738356,0.11408126,2.374402,403.00
673.770569,1.3548978,0.085269362,0.11553127,2.374402,403.00
674.002380,1.3715156,0.084735462,0.116216,2.374402,403.00
674.234253,1.3539012,0.084186766,0.11398056,2.374402,403.00
674.466125,1.3387741,0.083693884,0.11204721,2.374402,403.00
674.697998,1.3519801,0.083248779,0.11255069,2.374402,403.00
674.929871,1.3624711,0.082785136,0.11279236,2.374402,403.00
675.161743,1.3408519,0.082332583,0.1103958,2.374402,403.00
675.393616,1.358727,0.081783026,0.11112081,2.374402,403.00
675.625488,1.340829,0.081417775,0.10916732,2.374402,403.00
675.857422,1.3272678,0.080975092,0.10747563,2.374402,403.00
676.089356,1.3753651,0.080486186,0.11069789,2.374402,403.00
676.321228,1.3595743,0.080102652,0.10890551,2.374402,403.00
676.553162,1.3585285,0.079675116,0.10824092,2.374402,403.00
676.785156,1.3301504,0.079149295,0.10528047,2.374402,403.00
677.017090,1.3419267,0.078679826,0.10558256,2.374402,403.00
677.249084,1.3008464,0.078238501,0.10177627,2.374402,403.00
677.481018,1.3125705,0.077831179,0.10215891,2.374402,403.00
677.713013,1.3144189,0.07735401,0.10167558,2.374402,403.00
677.945007,1.346217,0.076858306,0.10346796,2.374402,403.00
678.177002,1.3121923,0.076472322,0.10034639,2.374402,403.00
678.409058,1.3739836,0.076067277,0.10451519,2.374402,403.00
678.641052,1.3265289,0.075645839,0.10034639,2.374402,403.00
678.873108,1.3849756,0.075187274,0.10413254,2.374402,403.00
679.105164,1.3319607,0.074762804,0.099581113,2.374402,403.00
679.337219,1.3254071,0.07437274,0.098574156,2.374402,403.00
679.569275,1.3596473,0.073877312,0.10044709,2.374402,403.00
679.801331,1.298249,0.073446546,0.095351902,2.374402,403.00
680.033447,1.36095,0.073066707,0.099440132,2.374402,403.00
680.265564,1.3469075,0.072677169,0.097889427,2.374402,403.00
680.497620,1.3494217,0.072258202,0.097506787,2.374402,403.00
680.729736,1.3713993,0.071834464,0.098513735,2.374402,403.00
680.961914,1.3327113,0.071501968,0.09529148,2.374402,403.00
681.194031,1.3223192,0.071195781,0.094143552,2.374402,403.00
681.426147,1.3341545,0.070866111,0.094546338,2.374402,403.00
681.658325,1.2885268,0.07056221,0.090921298,2.374402,403.00
681.890503,1.3088482,0.070266765,0.09196853,2.374402,403.00
682.122681,1.3573673,0.069965774,0.094969253,2.374402,403.00
682.354858,1.3259147,0.069635725,0.092331032,2.374402,403.00
682.587036,1.3090375,0.069364293,0.090800464,2.374402,403.00
682.819275,1.2709393,0.069114248,0.087840015,2.374402,403.00
683.051453,1.3125585,0.06885601,0.09037754,2.374402,403.00
683.283691,1.3065099,0.068573619,0.089592114,2.374402,403.00
683.515930,1.3144483,0.068312696,0.089793507,2.374402,403.00
683.748169,1.2880123,0.068026126,0.087618485,2.374402,403.00
683.980408,1.3343012,0.067718897,0.090357403,2.374402,403.00
684.212707,1.304251,0.067410775,0.087920574,2.374402,403.00
684.445007,1.3176088,0.067201193,0.088544882,2.374402,403.00
684.677307,1.2903142,0.067030722,0.086490694,2.374402,403.00
684.909607,1.294766,0.066769144,0.086450419,2.374402,403.00
685.141907,1.2968034,0.066508945,0.086249026,2.374402,403.00
685.374268,1.2946812,0.066260195,0.085785827,2.374402,403.00
685.606567,1.3080444,0.066045161,0.086390006,2.374402,403.00
685.838867,1.2565232,0.065852209,0.082744828,2.374402,403.00
686.071228,1.2736814,0.06577149,0.083771923,2.374402,403.00
686.303589,1.2927685,0.065750677,0.085000401,2.374402,403.00
686.535950,1.2822933,0.065675288,0.084214984,2.374402,403.00
686.768310,1.2681706,0.065549124,0.083127468,2.374402,403.00
687.000732,1.3022086,0.065366818,0.085121235,2.374402,403.00
687.233093,1.2683727,0.065332267,0.082865663,2.374402,403.00
687.465515,1.2463441,0.065291253,0.08137537,2.374402,403.00
687.697937,1.3036889,0.065230811,0.085040685,2.374402,403.00
687.930359,1.3093967,0.065131027,0.085282353,2.374402,403.00
688.162781,1.2693119,0.065045932,0.082563573,2.374402,403.00
688.395264,1.2610885,0.064975029,0.081939265,2.374402,403.00
688.627685,1.2650784,0.064929297,0.082140649,2.374402,403.00
688.860168,1.2706495,0.06492991,0.08250316,2.374402,403.00
689.092651,1.2651659,0.064924806,0.082140649,2.374402,403.00
689.325134,1.2682443,0.064926011,0.082342042,2.374402,403.00
689.557617,1.2963538,0.06494742,0.084194837,2.374402,403.00
689.790100,1.2635981,0.064957548,0.082080236,2.374402,403.00
690.022644,1.29896,0.064972157,0.084396231,2.374402,403.00
690.255127,1.2276927,0.065020061,0.079824655,2.374402,403.00
690.487671,1.264861,0.065067835,0.082301767,2.374402,403.00
690.720215,1.2482539,0.065126824,0.08129481,2.374402,403.00
690.952759,1.2561148,0.065055943,0.081717734,2.374402,403.00
691.185364,1.2494139,0.06505024,0.081274673,2.374402,403.00
691.417908,1.2590786,0.06520671,0.082100374,2.374402,403.00
691.650513,1.2724666,0.065264508,0.083046909,2.374402,403.00
691.883057,1.2592389,0.065278378,0.082201071,2.374402,403.00
692.115662,1.2839086,0.065388741,0.083953169,2.374402,403.00
692.348267,1.2682801,0.065479943,0.083046909,2.374402,403.00
692.580933,1.2670456,0.065655008,0.08318789,2.374402,403.00
692.813538,1.2734882,0.065718209,0.083691364,2.374402,403.00
693.046204,1.2753192,0.065923891,0.084074003,2.374402,403.00
693.278809,1.2746382,0.06622771,0.084416368,2.374402,403.00
693.511475,1.2314684,0.066341609,0.081697597,2.374402,403.00
693.744202,1.2775034,0.066410227,0.084839292,2.374402,403.00
693.976929,1.2676394,0.066529815,0.084335818,2.374402,403.00
694.209595,1.2236822,0.066763737,0.081697597,2.374402,403.00
694.442322,1.2849669,0.066917848,0.08598722,2.374402,403.00
694.674988,1.2732479,0.0671067,0.085443462,2.374402,403.00
694.907715,1.3039276,0.067288491,0.087739319,2.374402,403.00
695.140442,1.2610796,0.067482733,0.085101098,2.374402,403.00
695.373169,1.2612404,0.067585908,0.085242078,2.374402,403.00
695.605957,1.291583,0.067838057,0.087618485,2.374402,403.00
695.838684,1.2861465,0.068218762,0.087739319,2.374402,403.00
696.071472,1.2675669,0.068567283,0.086913618,2.374402,403.00
696.304260,1.2607416,0.068826668,0.086772646,2.374402,403.00
696.537048,1.2183909,0.069219015,0.084335818,2.374402,403.00
696.769836,1.2588851,0.069616062,0.087638622,2.374402,403.00
697.002625,1.2352964,0.070016144,0.086490694,2.374402,403.00
697.235474,1.2206543,0.070410554,0.085946945,2.374402,403.00
697.468262,1.2636111,0.070774153,0.089431005,2.374402,403.00
697.701111,1.2829994,0.071180145,0.091324084,2.374402,403.00
697.933960,1.2921471,0.071564619,0.092472012,2.374402,403.00
698.166809,1.2483013,0.071964832,0.089833791,2.374402,403.00
698.399719,1.2342439,0.072409184,0.089370592,2.374402,403.00
698.632568,1.216016,0.072898368,0.088645579,2.374402,403.00
698.865478,1.2696163,0.073326341,0.09309632,2.374402,403.00
